Time (s),Along_wind_pr_coef,Cross_wind_pr_coef,Force_along_wind,Force_cross_wind
1916.72,46.532326,-88.83774,0.04410390967572166,-0.08420149888244839
1916.8,47.18549,-87.95758,0.04472298644923818,-0.0833672748249332
1916.88,45.865353,-88.69446,0.043471744369004986,-0.08406569631145452
1916.96,47.63059,-86.35518,0.04514485662984423,-0.08184849878734857
1917.04,47.498245,-86.83593,0.04501942003252022,-0.0823041605235592
1917.1200000000001,46.86129,-87.7826,0.044415706015237796,-0.08320142647744949
1917.2,49.09954,-85.29838,0.04653714754120207,-0.08084684997337861
1917.28,44.563892,-89.0877,0.04223820434914414,-0.08443841579583877
1917.3600000000001,48.85585,-83.44938,0.04630617470200533,-0.0790943459965148
1917.44,49.961494,-80.455475,0.04735411787484125,-0.07625668691761728
1917.52,42.7193,-85.658714,0.040489876409806884,-0.08118838114633067
1917.6000000000001,45.742252,-80.08088,0.0433550684114445,-0.07590164056867013
1917.68,46.972958,-76.86333,0.04452154596893063,-0.07285200510180063
1917.76,42.835262,-78.721924,0.040599787548136014,-0.07461360597080025
1917.8400000000001,44.389107,-74.81437,0.04207254039812264,-0.07090997771795184
1917.92,43.49867,-73.58082,0.04122857225304547,-0.06974080291025372
1918.0,42.432404,-72.23395,0.04021795309353143,-0.06846422258674242
1918.08,43.208107,-68.1571,0.040953174328923245,-0.06460013325560042
1918.16,40.45091,-67.580315,0.038339867894667354,-0.06405345197939513
1918.24,40.19939,-65.63041,0.03810147580957926,-0.06220530770413062
1918.32,41.78379,-62.30551,0.03960318975098391,-0.059053928777522906
1918.4,37.032585,-65.00272,0.03509993889441187,-0.06161037963593007
1918.48,40.82691,-58.24476,0.03869624479063594,-0.05520509734972473
1918.56,39.263348,-57.020206,0.03721428296438943,-0.05404445178230815
1918.64,35.654827,-58.128666,0.03379408292081172,-0.055095063280420783
1918.72,39.456535,-52.3481,0.03739738865136605,-0.049616170742284506
1918.8,40.763325,-49.085068,0.03863597968804474,-0.04652342989066025
1918.88,34.219196,-53.68344,0.03243337442312884,-0.050881824671505524
1918.96,36.25937,-49.568813,0.03436707504124285,-0.04698192988614219
1919.04,36.014946,-48.394615,0.03413540800360014,-0.04586901046188641
1919.1200000000001,34.746002,-48.440063,0.032932687502247066,-0.04591208692170592
1919.2,34.244743,-47.6891,0.03245758820954913,-0.0452003129619503
1919.28,33.42957,-46.965034,0.03168495618602969,-0.04451403633261663
1919.3600000000001,33.629078,-45.38875,0.031874052950219764,-0.0430200128083713
1919.44,35.034714,-42.709114,0.03320633185216982,-0.040480222712667546
1919.52,30.360434,-47.01046,0.02877599171831814,-0.0445570910987347
1919.6000000000001,32.435802,-43.689648,0.030743051825816464,-0.04140958449783344
1919.68,31.716145,-42.30774,0.03006095123400937,-0.04009979473303944
1919.76,25.773537,-47.39582,0.02442847452093494,-0.04492234071859091
1919.8400000000001,29.072441,-43.103355,0.027555216633944352,-0.0408538894886812
1919.92,28.739567,-42.46079,0.027239714287099443,-0.04024485689892988
1920.0,22.408169,-48.213074,0.021238737514570206,-0.04569694325332417
1920.08,25.511768,-44.436226,0.0241803672732201,-0.04211720049814703
1920.16,25.026627,-45.29046,0.023720543961950526,-0.04292685282316822
1920.24,22.377583,-48.335567,0.02120974749821694,-0.04581304432779658
1920.32,23.002802,-47.880302,0.021802338070087687,-0.04538153852813573
1920.4,22.760532,-48.467873,0.021572712048188482,-0.04593844476895153
1920.48,23.14452,-49.328686,0.021936660045958487,-0.046754334033135767
1920.56,23.893454,-49.77075,0.022646508689711603,-0.047173326182684536
1920.64,18.818068,-56.34097,0.017835995477223702,-0.05340066226723831
1920.72,23.490677,-52.292976,0.0222647519708705,-0.049563925077991074
1920.8,24.696972,-52.63407,0.02340809319577438,-0.04988721907926868
1920.88,20.604755,-58.6411,0.019529440159734512,-0.05558075633065365
1920.96,22.909323,-57.20993,0.021713737377803227,-0.05422427448913402
1921.04,25.995207,-55.574654,0.024638576211541103,-0.052674339065052464
1921.1200000000001,22.714693,-61.046604,0.021529264987636097,-0.05786072096424984
1921.2,25.362213,-60.38622,0.02403861701241568,-0.05723479982793002
1921.28,24.371775,-63.06885,0.02309986727795304,-0.05977743179852199
1921.3600000000001,25.516756,-64.22083,0.02418509469232485,-0.06086929386991653
1921.44,29.030186,-64.16031,0.02751516644547526,-0.060811928492084034
1921.52,27.762539,-68.05183,0.026313675253870263,-0.06450035669145913
1921.6000000000001,29.172878,-67.64409,0.027650412211465573,-0.06411389786283164
1921.68,31.308455,-66.96267,0.02967453760059319,-0.06346804021489148
1921.76,27.569979,-72.55243,0.0261311643358747,-0.06876608321100054
1921.8400000000001,32.606556,-68.95245,0.030904894069768193,-0.06535398214929256
1921.92,34.127693,-69.243385,0.032346646620401744,-0.06562973078825467
1922.0,30.996138,-73.85912,0.029378519813255354,-0.0700045838572566
1922.08,33.5751,-72.678566,0.03182289197099816,-0.06888563719961831
1922.16,34.026756,-73.47661,0.03225097739706582,-0.06964203148761235
1922.24,31.86798,-76.51531,0.03020486182591519,-0.07252215237145535
1922.32,33.346127,-75.708405,0.03160586818182524,-0.07175735538977147
1922.4,31.345364,-79.07407,0.029709520501968345,-0.07494737802987178
1922.48,33.793602,-78.71987,0.03202999089176379,-0.07461166076890477
1922.56,36.943417,-77.342384,0.03501542384923132,-0.07330606150410496
1922.64,35.38151,-81.663376,0.033535031200722064,-0.07740155031723862
1922.72,39.36543,-80.01333,0.037311036872797194,-0.07583761522449657
1922.8,41.742138,-80.39539,0.039563710829985985,-0.07619974095134589
1922.88,37.705498,-87.3428,0.03573773371665137,-0.08278457477310915
1922.96,39.839386,-86.94064,0.03776025919529803,-0.08240340920763219
1923.04,40.48395,-88.12581,0.03837118636830816,-0.08352672353049306
1923.1200000000001,40.069542,-91.45491,0.037978403825711854,-0.08668208686693131
1923.2,43.51396,-91.294075,0.0412430672612221,-0.08652964522693551
1923.28,44.48908,-93.02659,0.042167294870381324,-0.08817174272595406
1923.3600000000001,44.98265,-94.29203,0.04263510869501342,-0.08937114409098733
1923.44,47.64107,-92.764626,0.045154792345102245,-0.08792345108177702
1923.52,45.498135,-96.95835,0.04312369062315428,-0.09189831568368872
1923.6000000000001,49.226364,-94.21623,0.04665735234086293,-0.08929930178306274
1923.68,50.39252,-93.299164,0.04776265004468061,-0.08843009301636393
1923.76,45.690228,-97.80911,0.04330575862807884,-0.09270467779732534
1923.8400000000001,49.66292,-95.325905,0.047071127155216164,-0.0903510630473515
1923.92,52.538494,-94.32734,0.04979662979768585,-0.08940461024107037
1924.0,49.61152,-99.11053,0.0470224067174062,-0.09393817442978332
1924.08,52.219482,-97.59681,0.049494266602677785,-0.09250345425403214
1924.16,53.364243,-98.0833,0.05057928431126905,-0.0929645538780696
1924.24,55.005657,-98.492355,0.05213503726295256,-0.09335226371014663
1924.32,56.273823,-98.36148,0.05333702017845678,-0.09322821912533147
1924.4,54.55204,-101.15652,0.05170509340979514,-0.09587738886367916
1924.48,55.185337,-99.02924,0.0523053400504646,-0.09386113286474772
1924.56,56.53344,-95.86412,0.053583088218236576,-0.09086119043663592
1924.64,51.2959,-99.787834,0.04861888236230334,-0.09458013444269867
1924.72,55.51493,-94.67177,0.05261773296677025,-0.08973106429152392
1924.8,55.85619,-92.276955,0.0529411824395748,-0.08746123061649867
1924.88,51.009304,-94.25808,0.04834724467976347,-0.08933896510052286
1924.96,52.87736,-88.21005,0.05011781227869027,-0.08360657081424783
1925.04,52.205154,-85.73626,0.049480686345578395,-0.08126187940679827
1925.1200000000001,49.523453,-86.19449,0.04693893658551152,-0.08169619454079519
1925.2,49.950882,-82.69553,0.04734405922860842,-0.07837984224599505
1925.28,48.948994,-80.99171,0.046394457220002065,-0.07676493418611052
1925.3600000000001,47.250534,-79.496735,0.044784636333104436,-0.07534798115183604
1925.44,47.850098,-75.00957,0.04535291007347307,-0.07109498883503797
1925.52,42.91644,-76.415245,0.04067672787589824,-0.072427307508774
1925.6000000000001,46.09599,-68.42756,0.04369034456714898,-0.0648564804942443
1925.68,45.945942,-64.54554,0.04354812789176367,-0.06117705518096544
1925.76,39.93137,-66.65612,0.03784744256575529,-0.06317748924031572
1925.8400000000001,41.07562,-62.60916,0.03893197578168114,-0.059341731883250044
1925.92,41.11217,-59.478317,0.03896662062287558,-0.05637427938865664
1926.0,37.270943,-61.305504,0.03532585710117385,-0.058106109268051265
1926.08,39.52559,-57.676937,0.03746283854860063,-0.05466690915763191
1926.16,39.17754,-56.885715,0.03713295327770318,-0.05391697959266601
1926.24,39.890247,-54.574295,0.037808466215507326,-0.051726186918825454
1926.32,41.53424,-52.90716,0.03936666332421937,-0.05014605747796087
1926.4,39.273724,-56.62858,0.03722411744237408,-0.05367326170387521
1926.48,41.938053,-54.187107,0.03974940168305048,-0.05135920541847121
1926.56,44.289017,-52.198162,0.04197767384173988,-0.04947405891978948
1926.64,40.42372,-57.838715,0.03831409939297744,-0.05482024385500354
1926.72,46.063316,-53.200256,0.04365937680834806,-0.050423856171708775
1926.8,48.437,-52.034893,0.045909183581330296,-0.049319310516207554
1926.88,44.92549,-56.82347,0.04258093229129213,-0.053857983571608856
1926.96,47.409325,-55.771385,0.044935140002438576,-0.05286080366013486
1927.04,48.350193,-57.13721,0.045826906603014646,-0.054155349984052664
1927.1200000000001,48.071285,-59.632294,0.04556255438854061,-0.05652022014945526
1927.2,50.638817,-59.988434,0.04799609235022423,-0.05685777414381058
1927.28,50.08547,-63.594078,0.04747162180867323,-0.06027524801224109
1927.3600000000001,53.536045,-62.149105,0.05074212084986996,-0.058905684868755095
1927.44,56.124924,-61.462837,0.05319589180376023,-0.05825523177172727
1927.52,53.457012,-66.283844,0.05066721249880896,-0.0628246411864475
1927.6000000000001,58.988842,-64.94278,0.05591034873658171,-0.0615535638318673
1927.68,62.955837,-66.602356,0.05967031553206128,-0.06312653073564085
1927.76,59.07479,-74.65464,0.0559918122010935,-0.07075858460685877
1927.8400000000001,63.67727,-74.336815,0.060354097385729735,-0.07045734586870851
1927.92,65.23948,-77.2355,0.061834779283591476,-0.07320475191839548
1928.0,66.37507,-79.46318,0.06291110504914042,-0.07531617818552981
1928.08,67.605896,-80.73855,0.06407769830636756,-0.0765249873857528
1928.16,66.984535,-83.67624,0.06348876493099737,-0.07930936673392172
1928.24,67.62422,-85.12031,0.06409506772998456,-0.08067807297620096
1928.32,69.45711,-86.300026,0.06583229934103695,-0.08179622419811988
1928.4,66.11729,-92.59715,0.06266677612109249,-0.08776471826836454
1928.48,70.80326,-89.05939,0.06710819992856987,-0.08441158068716154
1928.56,72.9636,-88.37857,0.06915579609484356,-0.08376629430669255
1928.64,68.87738,-95.0399,0.06528282680858012,-0.09007998578543208
1928.72,72.00788,-93.11102,0.06824995389765197,-0.08825177079055412
1928.8,72.45698,-93.61878,0.06867561324477564,-0.08873303109446008
1928.88,69.505615,-96.71261,0.06587827552561515,-0.0916653976425965
1928.96,71.22161,-95.31413,0.06750471740343021,-0.09033990525357923
1929.04,70.13422,-96.90321,0.06647407134187318,-0.09184605555692767
